"","context","type","date_published","url","author_name","claim_reviewed","review_rating"
"81","http://schema.org","ClaimReview","2017-11-06","https://www.politifact.com/new-york/statements/2017/nov/05/creative-resistance/progressive-group-accuses-senate-splinter-group-do/","PolitiFact","""IDC members also get tons of campaign money from real estate, charter school, and health care lobbyists, some of whom are Republicans with connections to Trump""","Mostly True"
"82","http://schema.org","ClaimReview","2017-08-24","https://www.politifact.com/truth-o-meter/statements/2017/aug/24/paul-ryan/ryan-way-obamacare-county-insurance-stat-cnn-town-/","PolitiFact","""We’ve got dozens of counties around America that have zero insurers left.""","Pants on Fire"
"83","http://schema.org","ClaimReview","2018-04-30","https://www.factcheck.org/2018/04/obamas-private-military-doesnt-exist/","FactCheck.org","""Obama's Private 'Security' Company Sets Up Massive Camps Outside 3 Major Cities""","False"
"84","http://schema.org","ClaimReview","2016-06-30","https://www.washingtonpost.com/news/fact-checker/wp/2016/06/30/donald-trumps-claim-that-china-will-enter-the-trans-pacific-partnership-at-a-later-date/","Washington Post","""China will enter the TPP through the back door at a later date. They are watching, they are studying. ... If it is good, they will be there.""","Three Pinocchios"
"85","http://schema.org","ClaimReview","2016-10-27","https://www.politifact.com/truth-o-meter/statements/2016/oct/27/newt-gingrich/gingrich-misleading-call-850000-paid-bill-clinton-/","PolitiFact","In the Paula Jones case, Bill Clinton paid an ""$850,000 penalty.""","Half True"
"86","http://schema.org","ClaimReview","2018-08-07","https://www.politifact.com/california/statements/2018/aug/06/donald-trump/california-wildfires-made-worse-hot-dry-conditions/","PolitiFact","""California wildfires are being magnified & made so much worse by the bad environmental laws which aren’t allowing massive amount of readily available water to be properly utilized. It is being diverted into the Pacific Ocean.""","False"
"87","http://schema.org","ClaimReview","2018-10-12","https://www.politifact.com/punditfact/statements/2018/oct/12/stephen-carter/no-5-4-supreme-court-rulings-are-not-rise/","PolitiFact","The 5-4 decisions the Supreme Court reaches ""are going up.""","False"
"88","http://schema.org","ClaimReview","2017-09-01","https://www.politifact.com/punditfact/statements/2017/sep/01/blog-posting/internet-rumor-about-navy-destroyer-hitting-housto/","PolitiFact","""Navy destroyer strikes a building in downtown Houston.""","Pants on Fire"
"89","http://schema.org","ClaimReview","2017-01-12","https://www.politifact.com/truth-o-meter/statements/2017/jan/11/donald-trump/trump-says-russians-were-unable-hack-republican-na/","PolitiFact","The Russians ""tried to hack the Republican National Committee, and they were unable to break through.""","Mostly True"
"90","http://schema.org","ClaimReview","2016-08-22","https://www.politifact.com/truth-o-meter/statements/2016/aug/22/hillary-clinton/clinton-says-almost-half-million-people-still-elig/","PolitiFact","“Almost half a million people are still eligible (for DACA), particularly in the Asian-American and Pacific Islander community.”","True"
"91","http://schema.org","ClaimReview","2016-05-11","https://www.politifact.com/florida/statements/2015/oct/08/debbie-wasserman-schultz/how-many-americans-have-been-killed-mass-shootings/","PolitiFact","""380 Americans have been killed in 294 mass shootings in 2015 alone.""","Half True"
"92","http://schema.org","ClaimReview","2018-09-18","https://www.politifact.com/facebook-fact-checks/statements/2018/sep/18/viral-image/hoax-uses-2008-anderson-cooper-photo-proof-fake-hu/","PolitiFact","Says CNN’s Anderson Cooper stood in a ditch during Hurricane Florence to exaggerate water levels.","Pants on Fire"
"93","http://schema.org","ClaimReview","2016-07-15","https://www.politifact.com/new-jersey/statements/2012/may/09/chris-christie/chris-christie-said-new-jersey-hasnt-sent-republic/","PolitiFact","""We are coming up on our 40th anniversary of electing a Republican to the United States Senate. 1972 was the last time New Jersey sent a Republican to the United States Senate.""","True"
"94","http://schema.org","ClaimReview","2017-09-07","https://www.factcheck.org/2017/09/benefits-corporate-tax-cut/","FactCheck.org","“Most economists believe that over 70 percent of corporate taxes are paid for by the workers.”","Exaggerates"
"95","http://schema.org","ClaimReview","2017-08-29","https://www.washingtonpost.com/news/fact-checker/wp/2017/08/29/ted-cruzs-claim-that-two-thirds-of-the-hurricane-sandy-bill-had-nothing-to-do-with-sandy/","Washington Post","“The problem with that particular bill is it became a $50 billion bill that was filled with unrelated pork. Two-thirds of that bill had nothing to do with Sandy.”","Three Pinocchios"
"96","http://schema.org","ClaimReview","2018-01-24","https://www.politifact.com/truth-o-meter/statements/2018/jan/24/nancy-pelosi/nancy-pelosi-correct-renewing-kids-health-program-/","PolitiFact","Reauthorizing the Children’s Health Insurance Program ""for six years saves $1 billion"" and doing it for 10 years saves $6 billion.","True"
"97","http://schema.org","ClaimReview","2018-04-20","https://www.politifact.com/ohio/statements/2018/apr/20/sherrod-brown/sherrod-brown-credits-obamacare-helping-pay-opioid/","PolitiFact","""Right now in Ohio 200,000 people are getting opioid treatment because they have insurance under the Affordable Care Act.""","Mostly True"
"98","http://schema.org","ClaimReview","2016-05-27","https://www.politifact.com/california/statements/2016/may/27/richard-pan/mickey-mouse-claim-californias-capitol-building-se/","PolitiFact","California’s Capitol building is ""second only to Disneyland,"" among visitor sites in the state.","False"
"99","http://schema.org","ClaimReview","2018-04-18","https://www.politifact.com/wisconsin/statements/2018/apr/18/scott-walker/record-low-unemployment-and-record-high-number-peo/","PolitiFact","""Our bold reforms have Wisconsin’s unemployment rate down to an all-time LOW of 2.9 percent, and the number of people working at an all-time HIGH!""","Half True"
"100","http://schema.org","ClaimReview","2018-08-02","https://www.politifact.com/truth-o-meter/statements/2018/aug/02/donald-trump/us-steel-not-opening-six-new-mills-donald-trump/","PolitiFact","""U.S. Steel just announced that they are building six new steel mills.""","False"
"101","http://schema.org","ClaimReview","2017-07-17","https://www.washingtonpost.com/news/fact-checker/wp/2017/07/17/no-president-trump-youve-havent-signed-more-bills-than-any-president/","Washington Post","“We’ve signed more bills — and I’m talking about through the legislature — than any president ever.”","Very Wrong"
"102","http://schema.org","ClaimReview","2016-08-25","https://www.politifact.com/texas/statements/2016/aug/25/lamar-smith/mostly-false-lamar-smith-claim-one-third-federal-i/","PolitiFact","""One third of all federal prisoners today are illegal immigrants.""","Mostly False"
"103","http://schema.org","ClaimReview","2019-04-08","https://www.politifact.com/florida/statements/2019/apr/08/jared-kushner/have-more-florida-felons-registered-republicans/","PolitiFact","Florida ""passed a law where former felons can now vote. We've had more ex-felons register as Republicans than Democrats.""","Mostly False"
"104","http://schema.org","ClaimReview","2019-01-03","https://www.politifact.com/facebook-fact-checks/statements/2019/jan/02/blog-posting/did-hillary-clinton-say-migrant-children-should-be/","PolitiFact","""Hillary on child aliens in 2014: Send them back.""","Mostly True"
"105","http://schema.org","ClaimReview","2017-09-26","https://www.politifact.com/truth-o-meter/article/2017/sep/26/donald-trump-tweeted-about-iranian-missile-test-di/","PolitiFact","""Iran just test-fired a Ballistic Missile capable of reaching Israel.""","Evidence says maybe not"
"106","http://schema.org","ClaimReview","2017-11-06","https://www.politifact.com/truth-o-meter/statements/2017/nov/06/barack-obama/can-eight-10-people-get-health-coverage-under-75-n/","PolitiFact","""Eight in 10 people this year can find plans for $75 a month or less.""","Half True"
"107","http://schema.org","ClaimReview","2017-12-15","https://www.factcheck.org/2017/12/medicare-cancer-tax-bill/","FactCheck.org","Will Medicare stop covering cancer treatment under the GOP tax bill?","No"
"108","http://schema.org","ClaimReview","2018-03-21","https://www.politifact.com/california/statements/2018/mar/21/gavin-newsom/true-california-ranks-49th-capita-housing-supply/","PolitiFact","""California is 49th out of 50 in the United States in per capita housing units. Only Utah can lay claim to being lowest in per capita production.""","True"
"109","http://schema.org","ClaimReview","2018-11-20","https://www.weeklystandard.com/holmes-lybrand/fact-check-ilhan-omar-did-not-suggest-all-white-men-should-be-put-in-chains","The Weekly Standard","Did Ilhan Omar Suggest ‘All White Men Should Be Put in Chains'?","FALSE"
"110","http://schema.org","ClaimReview","2019-01-15","https://www.politifact.com/facebook-fact-checks/statements/2019/jan/15/viral-image/did-lettuce-kill-more-americans-undocumented-immig/","PolitiFact","""Lettuce killed more Americans this year than undocumented immigrants.""","False"
"111","http://schema.org","ClaimReview","2017-07-10","https://www.politifact.com/punditfact/statements/2017/jul/10/freedomcrossroadsus/its-fake-news-james-comey-and-debbie-wasserman-sch/","PolitiFact","Says ""James Comey Has Been Having An Affair With"" Debbie Wasserman Schultz.","Pants on Fire"
"112","http://schema.org","ClaimReview","2018-12-17","https://www.factcheck.org/2018/12/trump-wrong-about-poverty-record/","FactCheck.org","""Last year alone, we lifted 1 million Americans out of poverty, which is a record.""","False"
"113","http://schema.org","ClaimReview","2019-04-11","https://www.politifact.com/truth-o-meter/statements/2019/apr/11/john-hickenlooper/hickenlooper-expanded-medicaid-created-state-run-m/","PolitiFact","""We got to almost universal coverage in health care in Colorado.""","Mostly True"
"114","http://schema.org","ClaimReview","2017-06-07","https://www.politifact.com/georgia/statements/2017/jun/06/karen-handel/Handel-pushes-details-Iran-deal-terror-support/","PolitiFact","""Nearly $2 billion in cash was flown over to Iran, money that the Obama administration has admitted is being used for terrorists and to support further activities there.""","Half True"
"115","http://schema.org","ClaimReview","2018-07-30","https://www.politifact.com/truth-o-meter/statements/2018/jul/30/donald-trump/has-donald-trump-had-highest-poll-numbers-any-gop-/","PolitiFact","""Wow, highest Poll Numbers in the history of the Republican Party. That includes Honest Abe Lincoln and Ronald Reagan.""","False"
"116","http://schema.org","ClaimReview","2017-09-22","https://www.politifact.com/truth-o-meter/statements/2017/sep/22/luther-strange/alabama-ranks-high-charitable-giving-not-no-1-luth/","PolitiFact","Alabama is ""the most generous state in the union in terms of what we give to charities.""","Half True"
"117","http://schema.org","ClaimReview","2018-07-17","https://www.weeklystandard.com/holmes-lybrand/fact-check-is-mayor-carmen-yulin-cruz-of-san-juan-facing-charges-of-over-3-million-in-fraud","The Weekly Standard","Is Mayor Carmen Yulín Cruz of San Juan Facing Charges of Over $3 Million in Fraud?","FALSE"
"118","http://schema.org","ClaimReview","2019-05-07","https://www.washingtonpost.com/politics/2019/05/07/president-trumps-claim-that-puerto-rico-has-been-given-billion/","Washington Post","“Puerto Rico has been given more money by Congress for Hurricane Disaster Relief, 91 Billion Dollars, than any State in the history of the U.S.”","Three Pinocchios"
"119","http://schema.org","ClaimReview","2017-10-20","https://www.politifact.com/texas/statements/2017/oct/20/george-p-bush/alamo-consistently-listed-among-nations-most-disap/","PolitiFact","""The Alamo has been consistently listed as one of the most disappointing landmarks in our nation.""","Half True"
"120","http://schema.org","ClaimReview","2016-07-20","https://www.factcheck.org/2016/07/trump-recommended-ohio-for-convention/","FactCheck.org","""I wanted it to be here. And we had lots of choices. I wanted it to be in Ohio. I recommended Ohio.""","No Evidence"
